DEPTH,CMSE_lateral,Shmin_lateral
9041,30715.17773,1983.303223
9042,30750.45703,1983.418579
9043,30847.63281,1983.811279
9044,30849.02148,1983.128662
9045,30843.42578,1981.932617
9046,30834.28125,1980.999512
9047,30777.86914,1982.738525
9048,30722.97656,1985.844116
9049,30642.04883,1987.066528
9050,30680.27539,1982.977539
9051,30767.68555,1983.267456
9052,30683.25586,1986.328247
9053,30448.36719,1989.964478
9054,30459.67969,1992.196533
9055,30417.18555,1995.215454
9056,30275.48438,1994.217773
9057,29903.57422,1994.289673
9058,29637.22656,1991.894531
9059,29602.68555,1987.483887
9060,29328.92188,1986.13208
9061,29386.17383,1992.319824
9062,29464.26172,1997.771118
9063,29831.35547,2001.949951
9064,30310.96875,2005.282715
9065,30691.47461,2009.417603
9066,30787.11133,2008.760498
9067,30228.67578,2011.479736
9068,29622.32617,2013.188599
9069,29403.49609,2013.817749
9070,29184.66602,2014.447021
9071,28965.83594,2015.076172
9072,28247.18164,2017.817749
9073,27871.76172,2020.920288
9074,27809.91992,2020.608521
9075,28074.39648,2016.183838
9076,28540.45508,2010.552002
9077,29016.19141,2004.813354
9078,29490.90039,1998.986206
9079,29637.5332,1997.610962
9080,29758.98633,1996.656494
9081,29864.38281,1995.742065
9082,29945.48242,1994.971069
9083,30046.3418,1993.874756
9084,30147.74219,1992.833008
9085,30254.28711,1991.182861
9086,30361.03711,1989.213989
9087,30512.88477,1987.73938
9088,30633.27344,1986.568359
9089,30667.96484,1986.662354
9090,30719.09766,1986.864136
9091,30757.69141,1986.8302
9092,30744.02344,1985.836426
9093,30721.43555,1985.080566
9094,30628.43359,1984.356201
9095,30582.16797,1983.712036
9096,30555.60938,1981.462524
9097,30589.33984,1982.7052
9098,30681.09766,1983.794189
9099,30753.69336,1983.043091
9100,30830.12891,1983.265503
9101,31067.64648,1983.990967
9102,30993.96484,1984.100586
9103,30810.0918,1982.585571
9104,30796.63086,1981.678101
9105,30639.71484,1981.655273
9106,30491.19141,1980.966675
9107,30266.38281,1982.283081
9108,30509.29102,1980.215698
9109,30757.60938,1977.661865
9110,30771.0332,1976.326416
9111,30923.58789,1976.119263
9112,31119.91992,1976.351196
9113,31258.37109,1974.908691
9114,31210.75195,1972.556763
9115,31263.01367,1972.999512
9116,31141.5,1972.015381
9117,30937.43555,1969.157104
9118,30958.98047,1966.602539
9119,30953.08594,1964.353394
9120,30930.58008,1961.800903
9121,30885.23242,1959.992554
9122,31224.82227,1955.544678
9123,31625.85938,1950.092529
9124,31808.08008,1948.951416
9125,32029.31055,1955.268921
9126,32284.05664,1959.35022
9127,32503.60547,1963.228638
9128,32588.1543,1969.163208
9129,32544.5918,1974.234741
9130,32133.96289,1978.7771
9131,31584.66992,1983.943115
9132,31042.95703,1990.605469
9133,30444.01953,1997.526611
9134,29838.39844,2005.000977
9135,29378.73633,2011.109497
9136,29242.6543,2012.869507
9137,29107.3457,2013.653931
9138,28928.81641,2015.24585
9139,28780.54883,2015.101929
9140,28620.43945,2015.409546
9141,28484.73047,2017.765015
9142,28376.01758,2016.746338
9143,28356.47852,2014.418091
9144,28478.82227,2014.299805
9145,28626.23828,2010.770996
9146,28644.44922,2006.893799
9147,28915.37305,2002.992676
9148,29220.18164,1998.844727
9149,29342.93945,1996.167847
9150,29599.85156,1996.571289
9151,29867.97656,1996.999512
9152,30287.88281,1990.974854
9153,30468.07617,1992.928467
9154,30499.2168,1995.019043
9155,30582.41406,1990.453979
9156,30403.71289,1992.710083
9157,30594.14063,1995.230591
9158,30342.94531,1996.551392
9159,30035.82227,1999.942749
9160,30195.31055,2002.007446
9161,30168.9668,1998.686768
9162,30133.49609,1996.887085
9163,29830.74805,2001.466187
9164,29767.19336,1999.428955
9165,29719.27539,1997.212646
9166,29659.34766,1995.810181
9167,29775.73242,1990.61377
9168,29761.99609,1985.032837
9169,29788.19336,1980.101196
9170,29996.6582,1972.636597
9171,30508.27148,1964.706665
9172,30731.40039,1961.512085
9173,31125.91211,1956.738892
9174,31685.61523,1949.899292
9175,32128.76563,1945.619385
9176,32606.66406,1940.560669
9177,32794.58594,1938.589111
9178,32953.43359,1936.558105
9179,33128.29688,1934.727173
9180,33183.78516,1933.529297
9181,33257.01953,1932.94397
9182,33299.42969,1932.125488
9183,33337.5,1941.745972
9184,33368.17188,1951.91394
9185,33361.42578,1961.689209
9186,33440.61719,1970.461182
9187,33509.80469,1976.276611
9188,32579.45313,1982.337036
9189,31570.6875,1989.224976
9190,30599.35547,1996.622192
9191,29599.7207,2004.914917
9192,28885.01758,2013.487061
9193,28482.42773,2017.87439
9194,28079.83789,2022.261719
9195,28163.85156,2019.293579
9196,28323.75195,2015.713989
9197,28419.51758,2011.898071
9198,28565.66016,2007.706177
9199,28509.46484,2007.863281
9200,28502.12891,2009.423218
9201,28603.11914,2010.440552
9202,28802.81445,2011.452759
9203,29077.22266,2011.787354
9204,29302.30664,2011.757324
9205,29347.82422,2011.795654
9206,29375.25391,2011.34436
9207,29372.60938,2011.348633
9208,29265.36719,2012.579468
9209,29114.67578,2014.538086
9210,29007.42383,2017.045898
9211,29014.09766,2018.488892
9212,29002.69531,2019.70874
9213,29018.43164,2020.194824
9214,29033.30469,2020.302246
9215,28971.86719,2020.411743
9216,28868.36719,2021.185791
9217,28748.98047,2022.259888
9218,28676.73828,2022.948975
9219,28622.20508,2023.761841
9220,28584.51563,2024.899048
9221,28588.70703,2025.201294
9222,28619.73828,2025.001099
9223,28666.7832,2024.989868
9224,28688.41992,2025.36853
9225,28657.38672,2025.744141
9226,28609.14844,2025.899658
9227,28598.75391,2025.470825
9228,28571.17969,2025.831665
9229,28521.41602,2027.131714
9230,28493.88672,2028.43457
9231,28532.80078,2028.957275
9232,28606.23438,2028.199341
9233,28607.65625,2027.866333
9234,28556.14258,2027.646606
9235,28502.56445,2027.588989
9236,28454.92383,2027.78064
9237,28471.00586,2028.146484
9238,28435.9707,2028.484009
9239,28436.18555,2028.599731
9240,28485.41406,2027.907104
9241,28548.87891,2026.831909
9242,28610.88672,2025.686768
9243,28610.02734,2025.8573
9244,28586.11133,2025.780884
9245,28585.22266,2025.443237
9246,28622.64258,2028.546265
9247,28684.5625,2029.498047
9248,28711.36523,2032.724487
9249,28706.91602,2033.866333
9250,28747.86328,2034.492676
9251,28491.04492,2036.318237
9252,28384.70117,2042.140869
9253,28073,2047.969971
9254,28015.03711,2050.646484
9255,27957.07422,2053.323242
9256,27829.25586,2054.421143
9257,27770.32422,2055.140869
9258,27711.39063,2055.860352
9259,27652.45703,2056.580078
9260,27593.52539,2057.299805
9261,27572.40234,2057.281494
9262,27551.2793,2057.263184
9263,27530.15625,2057.244629
9264,27509.0332,2057.226318
9265,27487.91016,2057.208008
9266,27466.78711,2057.189453
9267,27445.66211,2057.171143
9268,27424.53906,2057.152832
9269,27403.41602,2057.134521
9270,27382.29297,2057.116211
9271,27361.16992,2057.097656
9272,27340.04688,2057.079346
9273,26949.20313,2058.397461
9274,26751.62695,2057.677979
9275,26719.01758,2058.61377
9276,26552.84961,2059.046143
9277,26441.25391,2058.447754
9278,26694.19531,2054.222656
9279,26935.92188,2050.231445
9280,27241.13672,2046.658691
9281,27261.19531,2047.208008
9282,27411.58984,2046.093018
9283,27616.14453,2044.364746
9284,27790.66797,2043.961914
9285,27938.59766,2043.317261
9286,28012.99219,2043.088867
9287,28021.91797,2043.324585
9288,28040.17578,2043.397705
9289,28000.93555,2042.908081
9290,27957.04297,2043.210083
9291,27941.80469,2043.592163
9292,27914.0918,2043.950684
9293,27882.08984,2043.276123
9294,27887.57813,2042.945679
9295,27898.76172,2041.842407
9296,27889.95703,2040.812744
9297,27868.9375,2040.541748
9298,27927.7168,2040.514526
9299,27964.74414,2040.487183
9300,27981.04492,2040.937378
9301,28056.48242,2040.81189
9302,28110.97461,2040.460205
9303,28135,2039.966797
9304,28081.93945,2040.685425
9305,28047.39844,2040.944702
9306,27995.8125,2041.354614
9307,27939.97656,2041.911743
9308,27930.80859,2035.220337
9309,27913.91992,2039.790161
9310,27908.625,2043.839478
9311,27910.35742,2043.583618
9312,27916.06055,2041.355713
9313,27918.70508,2039.484375
9314,27497.17773,2038.619751
9315,27124.36133,2037.523804
9316,27075.69531,2036.465088
9317,27181.81641,2034.901123
9318,27267.53711,2032.534302
9319,27293.65039,2037.294067
9320,27721.37891,2031.179077
9321,28164.06836,2025.040039
9322,28345.58594,2022.741089
9323,28446.92969,2022.212769
9324,28544.88672,2021.283691
9325,28676.74805,2019.97876
9326,28846.67188,2018.984253
9327,29002.94336,2018.113037
9328,29102.07422,2017.419067
9329,29145.88867,2017.371826
9330,29185.55078,2016.343506
9331,29218.98438,2015.438232
9332,29214.62695,2015.447998
9333,29208.28516,2016.592773
9334,29193.1875,2017.71936
9335,29216.46094,2018.616089
9336,29204.09766,2017.812378
9337,29187.24023,2016.011597
9338,29112.30273,2013.786621
9339,29026.92188,2012.12854
9340,28962.73438,2010.457642
9341,28953.23047,2008.967285
9342,29056.7832,2006.852661
9343,29229.87695,2005.249512
9344,29450.625,2002.890747
9345,29683.72656,2000.893066
9346,29944.58984,1999.463013
9347,30100.65039,1999.201172
9348,30137.7793,1998.596069
9349,30140.50781,1998.905762
9350,30133.30664,1998.815186
9351,30077.74414,1998.934692
9352,29970.71875,2000.272705
9353,29929.07422,2001.171387
9354,29905.56055,1999.570679
9355,29894.64844,1998.157104
9356,29902.06445,1996.13269
9357,29875.58594,1995.273682
9358,29874.9082,1994.631348
9359,29941.56055,1994.989136
9360,30045.35742,1995.013184
9361,30175.94531,1994.52478
9362,30202.22656,1993.930908
9363,30282.51367,1992.176514
9364,30333.76563,1991.816895
9365,30233.70508,1993.193848
9366,30195.32422,1994.165527
9367,30116.64844,1994.27124
9368,30179.45898,2002.357056
9369,30154.85547,2005.388916
9370,30114.125,2011.494995
9371,30107.71484,2014.302368
9372,30165.49805,2015.734497
9373,30229.80469,2017.414673
9374,29937.3418,2018.824463
9375,29464.18945,2019.461304
9376,29249.17188,2019.889404
9377,29175.15625,2020.186646
9378,28971.34375,2022.1604
9379,28813.9707,2014.896606
9380,28949.81445,2013.527344
9381,29378.26953,2010.111938
9382,29631.83398,2009.127075
9383,29712.93164,2007.177124
9384,29808.4043,2005.369385
9385,29766.42188,2004.63623
9386,29661.05859,2003.777588
9387,29570.25586,2003.140381
9388,29651.17773,2002.380859
9389,29711.04492,2000.531128
9390,29744.24414,1998.377441
9391,29848.77734,1995.664795
9392,30043.46289,1992.50415
9393,30259.01563,1991.083862
9394,30309.73633,1992.759766
9395,30395.30859,1993.728149
9396,30490.84961,1993.240601
9397,30549.22266,1992.658813
9398,30516.49414,1991.692505
9399,30409.54492,1991.037964
9400,30255.06836,1991.103516
9401,30181.18555,1990.948364
9402,30112.71094,1990.640625
9403,30109.06836,1989.532227
9404,30214.66211,1987.824097
9405,30344.80273,1986.01123
9406,30484.23828,1984.427979
9407,30542.73047,1983.844238
9408,30638.11328,1983.350464
9409,30685.125,1982.277954
9410,30716.70117,1981.910278
9411,30749.26367,1981.842529
9412,30750.52344,1982.405518
9413,30730.34961,1983.04126
9414,30754.60352,1983.224365
9415,30768.01953,1983.086182
9416,30759.27734,1983.053101
9417,30715.29688,1982.769165
9418,30650.91797,1982.430542
9419,30657.14453,1982.262817
9420,30586.25977,1982.633667
9421,30545.34961,1982.485107
9422,30559.73828,1983.670044
9423,30616.81055,1984.594238
9424,30662.19727,1984.635498
9425,30680.89063,1984.735107
9426,30713.20703,1984.703491
9427,30624.95508,1983.87915
9428,30499.76758,1984.912598
9429,30415.76758,1985.88501
9430,30402.41211,1986.560913
9431,30360.31055,1986.809814
9432,30369.08008,1990.776733
9433,30387.19141,1992.462769
9434,30438.14844,1992.209473
9435,30437.48438,1991.252075
9436,30454.23047,1992.021729
9437,30159.38086,1992.439209
9438,30083.55664,1992.544189
9439,30007.73047,1992.649048
9440,29931.90625,1992.753906
9441,29856.08203,1992.858887
9442,29821.13281,1991.290161
9443,29824.76953,1991.239624
9444,29828.40625,1991.189087
9445,29832.04102,1991.13855
9446,29835.67773,1991.088013
9447,29839.31445,1991.037476
9448,29842.95117,1990.986938
9449,29846.58789,1990.936401
9450,29850.22266,1990.885986
9451,29853.85938,1990.835449
9452,29857.49609,1990.784912
9453,29861.13281,1990.734375
9454,29864.76953,1990.683838
9455,29868.40625,1990.633301
9456,29872.04102,1990.582764
9457,29875.67773,1990.532227
9458,29879.31445,1990.481689
9459,29840.0332,1990.070679
9460,29767.08594,1990.342163
9461,30060.97852,1986.197754
9462,30377.81055,1982.378174
9463,30533.54297,1979.915527
9464,30539.26367,1980.184204
9465,30639.68359,1979.46875
9466,30780.02148,1979.262085
9467,30890.14063,1979.555908
9468,30970.76367,1980.528198
9469,30958.57227,1981.144409
9470,30967.53711,1980.33252
9471,30958.70508,1979.600708
9472,30895.19141,1980.905518
9473,30788.37305,1982.958984
9474,30627.19727,1985.448242
9475,30648.6875,1986.06543
9476,30675.01172,1986.181519
9477,30602.67383,1986.364624
9478,30479.5293,1986.767212
9479,30381.38086,1986.614868
9480,30349.08594,1987.229614
9481,30279.20703,1989.011719
9482,30189.54688,1990.706421
9483,30205.03125,1990.293945
9484,30291.66602,1988.674561
9485,30304.15039,1987.692749
9486,30251.16992,1988.169312
9487,30172.14258,1989.140625
9488,30182.69922,1988.998413
9489,30268.94141,1992.058594
9490,30275.31445,1998.998901
9491,30272.45703,2006.817261
9492,30276.53906,2014.220947
9493,30353.39063,2018.82959
9494,30097.4375,2018.925659
9495,29470.63086,2019.50354
9496,28716.94336,2024.063721
9497,28027.66016,2028.404541
9498,27556.04688,2030.413574
9499,27424.69141,2033.973022
9500,27577.76563,2033.651611
9501,27673.38281,2029.244629
9502,27910.92969,2020.127075
9503,28382.18555,2014.84314
9504,28637.51758,2011.819214
9505,28554.77148,2013.991821
9506,28490.28125,2016.431274
9507,29012.00391,2014.199585
9508,29276.28906,2012.066772
9509,29373.55859,2012.228027
9510,29480.12891,2011.298706
9511,29527.50391,2010.065552
9512,29566.5,2009.335938
9513,29312.90039,2011.44458
9514,29309.99609,2011.008423
9515,29292.45898,2011.05542
9516,29338.66602,2011.268921
9517,29362.58203,2011.439453
9518,29367.99219,2010.876831
9519,29366.83789,2008.759888
9520,29411.61523,2010.187378
9521,29414.28711,2012.098267
9522,29359.41797,2012.498169
9523,29375.23047,2012.724976
9524,29449.56055,2013.432373
9525,29292.66992,2013.140991
9526,29117.01758,2012.879517
9527,29135.79102,2011.986328
9528,29163.18555,2011.729736
9529,29091.63086,2011.97998
9530,28950.63672,2012.661377
9531,29111.43555,2010.118164
9532,29339.7832,2007.874146
9533,29347.92188,2007.602661
9534,29369.5625,2006.950928
9535,29453.47266,2006.534668
9536,29515.65234,2005.88501
9537,29551.05859,2005.612183
9538,29556.09766,2006.047241
9539,29636.55469,2005.891235
9540,29638.1875,2005.704834
9541,29624.27539,2006.367676
9542,29608.55664,2006.61853
9543,29607.80859,2006.164917
9544,29585.91016,2006.019409
9545,29549.73633,2006.301025
9546,29516.74023,2005.789185
9547,29465.36914,2006.809692
9548,29469.90039,2007.855103
9549,29496.62305,2008.354736
9550,29529.64063,2007.457397
9551,29549.59961,2011.304565
9552,29504.34375,2017.675781
9553,29434.22461,2026.060425
9554,29365.08984,2034.372437
9555,29408.04883,2042.070557
9556,29075.46484,2041.71228
9557,28460.80859,2042.241333
9558,27904.62305,2042.002075
9559,27259.73633,2041.43103
9560,26623.55859,2040.970337
9561,26518.73633,2042.179565
9562,26708.95898,2038.650879
9563,27134.19727,2030.394165
9564,27646.8125,2024.169067
9565,28336.6875,2019.089111
9566,29028.39063,2008.806396
9567,29158.98438,2010.805298
9568,29495.92188,2014.052002
9569,29528.05273,2013.564697
9570,29451.54102,2012.013062
9571,29783.50781,2013.722656
9572,29711.05664,2011.31311
9573,29390.17969,2011.372803
9574,29182.45703,2015.880737
9575,29379.49414,2014.883789
9576,29409.49219,2012.246948
9577,29305.62891,2015.960693
9578,29367.57422,2015.617432
9579,29364.37305,2014.872314
9580,29255.95508,2019.416992
9581,29148.62695,2020.307251
9582,29228.62305,2017.68335
9583,28977.61914,2023.72229
9584,28774.25391,2027.473267
9585,28601.58984,2024.18457
9586,28680.88867,2024.011719
9587,28740.07813,2023.143188
9588,28454.57227,2024.16626
9589,28172.02734,2025.834961
9590,28383.34375,2024.48877
9591,28665.85742,2021.06897
9592,28716.26758,2021.824585
9593,28524.95117,2021.378906
9594,28650.85938,2021.401489
9595,28905.39648,2021.342407
9596,28830.16602,2021.04834
9597,28907.95508,2020.49231
9598,28971.37109,2021.232056
9599,28796.96094,2015.636963
9600,28705.15234,2016.348389
9601,28839.18555,2019.660522
9602,28862.77539,2018.364136
9603,28892.30664,2014.55127
9604,29112.61523,2018.485596
9605,29164.53711,2018.359619
9606,29125.49805,2014.799316
9607,29112.53906,2015.539185
9608,29449.08008,2013.669556
9609,29260.49609,2012.889893
9610,28636.47852,2016.041138
9611,28859.14844,2014.835938
9612,29188.4043,2017.161011
9613,29268.24805,2024.491211
9614,29039.70703,2034.095093
9615,29288.06641,2038.064087
9616,29432.97656,2036.190186
9617,28944.83594,2039.520874
9618,28371.64453,2037.162231
9619,27711.13086,2037.920532
9620,27051.59375,2042.147339
9621,26902.61914,2042.299683
9622,26753.64453,2042.452026
9623,26495.88672,2037.927246
9624,27092.25195,2035.859619
9625,27650.25586,2032.694702
9626,27863.84961,2030.282349
9627,28497.08008,2021.505859
9628,29003.15234,2018.49585
9629,29100.08398,2013.626587
9630,28781.23242,2013.687744
9631,28540.66406,2011.90686
9632,29053.79883,2005.980713
9633,29123.82813,2003.082397
9634,28998.05078,2002.592773
9635,29478.98633,1995.753052
9636,29951.92188,1988.845459
9637,30491.23242,1981.144287
9638,30668.33594,1978.816895
9639,30892.95898,1976.40332
9640,31053.03906,1976.375
9641,31223.24023,1978.825928
9642,31414.39258,1978.401245
9643,31587.91992,1975.538208
9644,31585.78516,1975.404297
9645,31432.79492,1973.951782
9646,31164.58789,1971.562134
9647,31085.56836,1969.997192
9648,31144.1543,1968.726318
9649,31019.60156,1967.941772
9650,31037.2793,1966.111694
9651,31257.12891,1962.108032
9652,31633.99414,1956.461914
9653,31852.28906,1953.838989
9654,31871.1582,1953.133301
9655,32058.70313,1950.600708
9656,32202.44727,1949.209106
9657,32323.42578,1948.211426
9658,32422.83594,1946.556763
9659,32487.86719,1945.390747
9660,32551.44922,1944.468994
9661,32581.99805,1945.539185
9662,32576.74219,1947.580933
9663,32620.42773,1949.732544
9664,32694.30273,1949.510498
9665,32695.30469,1953.383301
9666,32522.74023,1957.420776
9667,32295.88672,1961.412109
9668,32062.63867,1961.35791
9669,31971.01563,1961.232422
9670,31554.51172,1961.237183
9671,31133.82422,1961.129272
9672,30845.51563,1959.100464
9673,30967.43945,1956.177734
9674,31175.23047,1953.034302
9675,31214.85742,1951.852539
9676,31554.0957,1947.101563
9677,31952.25391,1942.033813
9678,32418.64844,1936.569458
9679,32593.2832,1938.368042
9680,32732.79492,1941.408691
9681,32863.96875,1945.098389
9682,33019.875,1949.79895
9683,33159.30469,1954.965332
9684,32961.29688,1958.606689
9685,32664.05664,1961.63501
9686,32269.44922,1965.253784
9687,31740.85547,1969.425659
9688,31138.25586,1974.326172
9689,30633.37891,1979.93396
9690,30469.80664,1982.743164
9691,30344.25,1985.227539
9692,30245.75977,1988.850342
9693,30235.18555,1993.692505
9694,30266.75391,1997.936279
9695,30157.19531,2001.22876
9696,29989.29102,2005.022705
9697,29690.35938,2008.796143
9698,29212.5332,2009.536987
9699,28761.96875,2007.448975
9700,28532.51367,2007.102173
9701,28350.22461,2009.338501
9702,28170.4082,2011.415283
9703,28355.38086,2010.137329
9704,28970.2207,2006.422974
9705,29450.69141,2002.862305
9706,29498.6582,2001.825195
9707,29532.91602,2001.151611
9708,29728.27148,1999.820679
9709,29721.37695,2000.949097
9710,29489.08008,2004.683838
9711,29375.2168,2006.244873
9712,29473,2005.175415
9713,29610.49219,2003.826538
9714,29617.23633,2003.742554
9715,29595.16602,2001.387817
9716,29596.39258,1998.255737
9717,29576.33203,1995.785522
9718,29585.26758,1996.502808
9719,29572.41016,1997.779907
9720,29735.14453,1998.537598
9721,29989.62891,1998.092651
9722,30197.44141,1997.956055
9723,30181.59766,1997.177246
9724,30148.89453,1996.296875
9725,30146.36523,1996.180664
9726,30036.17578,1998.29126
9727,29815.01953,2001.272217
9728,29614.82813,2004.74707
9729,29685.70508,2005.019531
9730,29728.60156,2004.934326
9731,29724.3125,2004.956421
9732,29642.86914,2005.768311
9733,29518.42188,2006.184082
9734,29405.22852,2006.662842
9735,29300.67188,2006.194336
9736,29263.5625,2005.239258
9737,29230.01953,2006.717285
9738,29199.72266,2011.218262
9739,29248.76953,2013.736084
9740,29409.35156,2013.722656
9741,29571.66992,2010.992798
9742,29509.57617,2008.610596
9743,29182.37305,2005.699341
9744,29050.86133,2005.806885
9745,28919.34961,2005.914551
9746,28914.07617,2005.929199
9747,28908.80273,2005.94397
9748,28903.5293,2005.958618
9749,28898.25781,2005.973267
9750,28892.98438,2005.988037
9751,28887.71094,2006.002686
9752,28882.4375,2006.017334
9753,28877.16406,2006.031982
9754,28871.89063,2006.046753
9755,28866.61914,2006.061401
9756,28861.3457,2006.07605
9757,28856.07227,2006.09082
9758,28850.79883,2006.105469
9759,28858.01758,2006.01001
9760,28865.23633,2005.914673
9761,28872.45508,2005.819214
9762,28879.67383,2005.723755
9763,28886.89258,2005.628418
9764,28894.11133,2005.532959
9765,28901.33008,2005.4375
9766,28908.54883,2005.342163
9767,28915.76758,2005.246704
9768,28973.65234,2004.355957
9769,29275.92969,2000.983765
9770,29593.49609,1994.401489
9771,29872.83398,1988.609985
9772,30173.27344,1984.763062
9773,30255.85938,1984.024414
9774,30341.02344,1983.894897
9775,30382.66016,1984.52124
9776,30659.95508,1982.548706
9777,30947.46289,1980.231201
9778,31014.38477,1980.239014
9779,31020.42578,1980.668945
9780,31008.53906,1981.286377
9781,30954.98047,1982.196289
9782,30929.74609,1982.635376
9783,30843.22266,1982.939697
9784,30722.65625,1983.455811
9785,30620.89453,1983.651611
9786,30510.40234,1981.979004
9787,30483.61328,1979.812744
9788,30486.93555,1977.947388
9789,30476.61914,1977.260986
9790,30495.76758,1975.886475
9791,30685.87695,1975.749023
9792,30909.60938,1977.375366
9793,31102.57227,1980.880615
9794,31143.69336,1985.974609
9795,31243.09961,1990.90686
9796,31241.57422,1998.189941
9797,30925.2832,2009.713013
9798,30468.43359,2021.317139
9799,29886.58594,2029.116089
9800,29356.3125,2033.601074
9801,28565.67773,2038.331787
9802,27822.20703,2041.570801
9803,27055.29102,2043.832397
9804,26722.28711,2045.247437
9805,26664.20508,2045.594604
9806,26671.74023,2044.393066
9807,26940.23242,2040.240356
9808,27227.51758,2034.293213
9809,27698.13867,2028.229248
9810,27909.55469,2025.714355
9811,28078.24219,2025.27356
9812,28271.23242,2025.450195
9813,28385.21289,2025.889404
9814,28551.51367,2024.897461
9815,28748.85156,2023.024414
9816,28898.62891,2021.136597
9817,28887.43359,2020.706055
9818,28820.16406,2021.801025
9819,28839.20898,2022.797974
9820,28888.75195,2023.783569
9821,28914.11133,2024.064331
9822,28918.07617,2023.397949
9823,28861.10352,2021.988892
9824,28772.39063,2020.013794
9825,28665.97461,2018.592529
9826,28614.18164,2017.365356
9827,28629.05273,2016.380981
9828,28677.27148,2015.671753
9829,28852.99609,2014.36438
9830,29073.38281,2012.868286
9831,29313.30273,2011.058594
9832,29465.05078,2010.622925
9833,29518.21484,2011.29541
9834,29513.85742,2012.064697
9835,29442.81055,2013.294434
9836,29407.09375,2014.698853
9837,29307.56445,2016.732178
9838,29177.29688,2018.21582
9839,29074.23047,2019.43042
9840,29002.97656,2020.804321
9841,28942.30273,2021.410767
9842,28817.8418,2022.475464
9843,28752.44531,2022.511597
9844,28701.41406,2022.827148
9845,28593.40625,2023.547607
9846,28526.7207,2024.311157
9847,28488.65625,2024.915649
9848,28547.75586,2025.17395
9849,28540.0918,2025.571655
9850,28521.21094,2025.992554
9851,28551.96094,2025.553101
9852,28547.95898,2024.628662
9853,28540.18359,2024.10376
9854,28486.92969,2024.572998
9855,28451.17969,2024.713623
9856,28452.625,2029.377563
9857,28534.56836,2035.989014
9858,28598.7793,2037.755127
9859,28649.98828,2038.22583
9860,28671.17383,2037.856812
9861,28313.90625,2034.921875
9862,27764.33203,2030.903198
9863,27510.65039,2025.845215
9864,27369.61328,2020.263672
9865,27321.53711,2014.255127
9866,27396.39648,2011.953369
9867,27471.25586,2009.651611
9868,28123.12695,2000.083496
9869,29009.84766,1988.673706
9870,29602.13086,1981.4021
9871,30153.61133,1975.054321
9872,30664.11523,1969.496216
9873,31027.88086,1965.973511
9874,31273.13672,1963.497681
9875,31484.50586,1963.251221
9876,31639.59766,1964.900146
9877,31758.25586,1966.871094
9878,31847.64453,1965.502319
9879,31901.94141,1970.331177
9880,31934.39258,1975.092896
9881,31804.41797,1976.960327
9882,31645.99805,1978.811035
9883,31625.81055,1982.391235
9884,31075.20117,1984.712769
9885,30489.12695,1987.774292
9886,30199.80078,1992.199341
9887,30065.21289,1992.340088
9888,29815.13477,1993.960815
9889,29535.79297,2000.610107
9890,29713.94727,2000.834839
9891,29801.49609,1998.078979
9892,29870.99609,1999.718262
9893,29802.74414,2001.202271
9894,29595.03906,2001.036499
9895,29301.01563,2002.372925
9896,29296.00195,2003.083496
9897,29320.32617,2002.434082
9898,29152.875,2004.655884
9899,29118.51367,2005.328735
9900,29349.18945,2002.938843
9901,29572.47852,2000.80957
9902,29559.97656,2001.535156
9903,29610.9375,2001.640381
9904,29622.16406,2001.612671
9905,29619.28711,2000.317383
9906,29613.61914,2002.959351
9907,29581.07227,2005.607788
9908,29532.17188,2003.097046
9909,29559.35547,2003.954956
9910,29700.20117,2006.887573
9911,29526.01758,2009.225464
9912,29354.60547,2011.743164
9913,29578.98633,2007.78833
9914,29533.99414,2007.165894
9915,29263.18164,2007.986084
9916,28896.58984,2016.128906
9917,28820.49609,2019.516235
9918,29298.81055,2023.109863
9919,29100.35352,2026.458252
9920,29111.7793,2030.42981
9921,28814.96094,2029.999023
9922,28689.94531,2026.695801
9923,28564.93164,2023.392456
9924,28324.61523,2018.557617
9925,27946.15039,2020.730835
9926,27473,2019.283081
9927,27398.46094,2018.600952
9928,27323.91992,2017.918945
9929,27249.38086,2017.236816
9930,27370.15625,2013.056396
9931,27490.93359,2008.876099
9932,27602.22461,2007.221191
9933,27713.51563,2005.566284
9934,27824.80469,2003.911499
9935,27936.0957,2002.256592
9936,28047.38672,2000.601685
9937,28621.72461,1992.474365
9938,28832.75977,1989.246216
9939,29413.31445,1981.387085
9940,29909.84961,1975.904053
9941,30498.37109,1977.003906
9942,30693.93164,1976.056396
9943,30888.2168,1975.017334
9944,31072.11328,1974.084229
9945,31234.74414,1973.081421
9946,31300.71875,1972.268188
9947,31323.66016,1971.626709
9948,31323.69141,1970.717773
9949,31311.09961,1970.819702
9950,31241.07422,2032.402832
9951,31210.52344,2032.00708
9952,31240.08398,2030.895264
9953,31242.5,2029.81311
9954,31190.75781,2029.155151
9955,31188.69727,2028.105347
9956,31234.75977,2026.476318
9957,31321.08008,2025.828979
9958,31385.14844,2025.661011
9959,31388.20117,2025.301147
9960,31488.45117,2024.343506
9961,31598.32617,2023.540894
9962,31618.62109,2023.024658
9963,31592.90039,2023.404907
9964,31562.78711,2023.821777
9965,31561.51563,2023.240234
9966,31562.01367,2022.05835
9967,31524.95898,2021.545288
9968,31515.1543,2020.109009
9969,31513.4082,2019.11438
9970,31522.13867,2018.608521
9971,31629.64453,2017.302612
9972,31703.11719,2016.094116
9973,31794.31641,2015.782837
